Projeto,Data_votacao,Partido_na_data_votacao,Deputado,UF,Voto,Avaliado_por,Avaliacao,Relevancia,Nome_consulta
MPV 688/2015,10/11/15,PROS,Givaldo Carimbão,AL,Sim,Greenpeace,Desfavorável,Pouco relevante,GIVALDO CARIMBÃO
MPV 688/2015,10/11/15,PROS,Hugo Leal,RJ,Sim,Greenpeace,Desfavorável,Pouco relevante,HUGO LEAL
MPV 688/2015,10/11/15,PROS,Leônidas Cristino,CE,Sim,Greenpeace,Desfavorável,Pouco relevante,LEÔNIDAS CRISTINO
MPV 688/2015,10/11/15,PROS,Ronaldo Fonseca,DF,Sim,Greenpeace,Desfavorável,Pouco relevante,RONALDO FONSECA
MPV 688/2015,10/11/15,PROS,Valtenir Pereira,MT,Sim,Greenpeace,Desfavorável,Pouco relevante,VALTENIR PEREIRA
MPV 688/2015,10/11/15,PROS,Vicente Arruda,CE,Sim,Greenpeace,Desfavorável,Pouco relevante,VICENTE ARRUDA
MPV 688/2015,10/11/15,PRP,Alexandre Valle,RJ,Não,Greenpeace,Desfavorável,Pouco relevante,ALEXANDRE VALLE
MPV 688/2015,10/11/15,PRP,Juscelino Filho,MA,Sim,Greenpeace,Desfavorável,Pouco relevante,JUSCELINO FILHO
MPV 688/2015,10/11/15,PRP,Marcelo Álvaro Antônio,MG,Não,Greenpeace,Desfavorável,Pouco relevante,MARCELO ÁLVARO ANTÔNIO
MPV 688/2015,10/11/15,PSB,Átila Lira,PI,Sim,Greenpeace,Desfavorável,Pouco relevante,ÁTILA LIRA
MPV 688/2015,10/11/15,PSB,Bebeto,BA,Sim,Greenpeace,Desfavorável,Pouco relevante,BEBETO
MPV 688/2015,10/11/15,PSB,César Messias,AC,Sim,Greenpeace,Desfavorável,Pouco relevante,CÉSAR MESSIAS
MPV 688/2015,10/11/15,PSB,Danilo Forte,CE,Sim,Greenpeace,Desfavorável,Pouco relevante,DANILO FORTE
MPV 688/2015,10/11/15,PSB,Fabio Garcia,MT,Sim,Greenpeace,Desfavorável,Pouco relevante,FABIO GARCIA
MPV 688/2015,10/11/15,PSB,Fernando Coelho Filho,PE,Sim,Greenpeace,Desfavorável,Pouco relevante,FERNANDO COELHO FILHO
MPV 688/2015,10/11/15,PSB,Flavinho,SP,Não,Greenpeace,Desfavorável,Pouco relevante,FLAVINHO
MPV 688/2015,10/11/15,PSB,Gonzaga Patriota,PE,Sim,Greenpeace,Desfavorável,Pouco relevante,GONZAGA PATRIOTA
MPV 688/2015,10/11/15,PSB,Heitor Schuch,RS,Não,Greenpeace,Desfavorável,Pouco relevante,HEITOR SCHUCH
MPV 688/2015,10/11/15,PSB,Heráclito Fortes,PI,Não,Greenpeace,Desfavorável,Pouco relevante,HERÁCLITO FORTES
MPV 688/2015,10/11/15,PSB,Janete Capiberibe,AP,Não,Greenpeace,Desfavorável,Pouco relevante,JANETE CAPIBERIBE
MPV 688/2015,10/11/15,PSB,JHC,AL,Não,Greenpeace,Desfavorável,Pouco relevante,JHC
MPV 688/2015,10/11/15,PSB,João Fernando Coutinho,PE,Sim,Greenpeace,Desfavorável,Pouco relevante,JOÃO FERNANDO COUTINHO
MPV 688/2015,10/11/15,PSB,José Reinaldo,MA,Sim,Greenpeace,Desfavorável,Pouco relevante,JOSÉ REINALDO
MPV 688/2015,10/11/15,PSB,Jose Stédile,RS,Não,Greenpeace,Desfavorável,Pouco relevante,JOSE STÉDILE
MPV 688/2015,10/11/15,PSB,Júlio Delgado,MG,Não,Greenpeace,Desfavorável,Pouco relevante,JÚLIO DELGADO
MPV 688/2015,10/11/15,PSB,Leopoldo Meyer,PR,Sim,Greenpeace,Desfavorável,Pouco relevante,LEOPOLDO MEYER
MPV 688/2015,10/11/15,PSB,Luciano Ducci,PR,Sim,Greenpeace,Desfavorável,Pouco relevante,LUCIANO DUCCI
MPV 688/2015,10/11/15,PSB,Luiz Lauro Filho,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,LUIZ LAURO FILHO
MPV 688/2015,10/11/15,PSB,Luiza Erundina,SP,Não,Greenpeace,Desfavorável,Pouco relevante,LUIZA ERUNDINA
MPV 688/2015,10/11/15,PSB,Marinaldo Rosendo,PE,Não,Greenpeace,Desfavorável,Pouco relevante,MARINALDO ROSENDO
MPV 688/2015,10/11/15,PSB,Pastor Eurico,PE,Não,Greenpeace,Desfavorável,Pouco relevante,PASTOR EURICO
MPV 688/2015,10/11/15,PSB,Paulo Foletto,ES,Sim,Greenpeace,Desfavorável,Pouco relevante,PAULO FOLETTO
MPV 688/2015,10/11/15,PSB,Rodrigo Martins,PI,Sim,Greenpeace,Desfavorável,Pouco relevante,RODRIGO MARTINS
MPV 688/2015,10/11/15,PSB,Stefano Aguiar,MG,Sim,Greenpeace,Desfavorável,Pouco relevante,STEFANO AGUIAR
MPV 688/2015,10/11/15,PSB,Tadeu Alencar,PE,Sim,Greenpeace,Desfavorável,Pouco relevante,TADEU ALENCAR
MPV 688/2015,10/11/15,PSB,Tenente Lúcio,MG,Sim,Greenpeace,Desfavorável,Pouco relevante,TENENTE LÚCIO
MPV 688/2015,10/11/15,PSB,Tereza Cristina,MS,Sim,Greenpeace,Desfavorável,Pouco relevante,TEREZA CRISTINA
MPV 688/2015,10/11/15,PSB,Valadares Filho,SE,Não,Greenpeace,Desfavorável,Pouco relevante,VALADARES FILHO
MPV 688/2015,10/11/15,PSB,Vicentinho Júnior,TO,Sim,Greenpeace,Desfavorável,Pouco relevante,VICENTINHO JÚNIOR
MPV 688/2015,10/11/15,PSC,Eduardo Bolsonaro,SP,Não,Greenpeace,Desfavorável,Pouco relevante,EDUARDO BOLSONARO
MPV 688/2015,10/11/15,PSC,Erivelton Santana,BA,Não,Greenpeace,Desfavorável,Pouco relevante,ERIVELTON SANTANA
MPV 688/2015,10/11/15,PSC,Irmão Lazaro,BA,Não,Greenpeace,Desfavorável,Pouco relevante,IRMÃO LAZARO
MPV 688/2015,10/11/15,PSC,Marcos Reategui,AP,Sim,Greenpeace,Desfavorável,Pouco relevante,MARCOS REATEGUI
MPV 688/2015,10/11/15,PSC,Professor Victório Galli,MT,Não,Greenpeace,Desfavorável,Pouco relevante,PROFESSOR VICTÓRIO GALLI
MPV 688/2015,10/11/15,PSC,Raquel Muniz,MG,Não,Greenpeace,Desfavorável,Pouco relevante,RAQUEL MUNIZ
MPV 688/2015,10/11/15,PSC,Silvio Costa,PE,Sim,Greenpeace,Desfavorável,Pouco relevante,SILVIO COSTA
MPV 688/2015,10/11/15,PSC,Takayama,PR,Não,Greenpeace,Desfavorável,Pouco relevante,TAKAYAMA
MPV 688/2015,10/11/15,PSD,Alexandre Serfiotis,RJ,Não,Greenpeace,Desfavorável,Pouco relevante,ALEXANDRE SERFIOTIS
MPV 688/2015,10/11/15,PSD,Cícero Almeida,AL,Não,Greenpeace,Desfavorável,Pouco relevante,CÍCERO ALMEIDA
MPV 688/2015,10/11/15,PSD,Danrlei de Deus Hinterholz,RS,Sim,Greenpeace,Desfavorável,Pouco relevante,DANRLEI DE DEUS HINTERHOLZ
MPV 688/2015,10/11/15,PSD,Delegado Éder Mauro,PA,Não,Greenpeace,Desfavorável,Pouco relevante,DELEGADO ÉDER MAURO
MPV 688/2015,10/11/15,PSD,Diego Andrade,MG,Sim,Greenpeace,Desfavorável,Pouco relevante,DIEGO ANDRADE
MPV 688/2015,10/11/15,PSD,Evandro Roman,PR,Não,Greenpeace,Desfavorável,Pouco relevante,EVANDRO ROMAN
MPV 688/2015,10/11/15,PSD,Fábio Faria,RN,Sim,Greenpeace,Desfavorável,Pouco relevante,FÁBIO FARIA
MPV 688/2015,10/11/15,PSD,Fernando Torres,BA,Sim,Greenpeace,Desfavorável,Pouco relevante,FERNANDO TORRES
MPV 688/2015,10/11/15,PSD,Francisco Chapadinha,PA,Não,Greenpeace,Desfavorável,Pouco relevante,FRANCISCO CHAPADINHA
MPV 688/2015,10/11/15,PSD,Goulart,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,GOULART
MPV 688/2015,10/11/15,PSD,Herculano Passos,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,HERCULANO PASSOS
MPV 688/2015,10/11/15,PSD,Indio da Costa,RJ,Sim,Greenpeace,Desfavorável,Pouco relevante,INDIO DA COSTA
MPV 688/2015,10/11/15,PSD,Jaime Martins,MG,Sim,Greenpeace,Desfavorável,Pouco relevante,JAIME MARTINS
MPV 688/2015,10/11/15,PSD,João Rodrigues,SC,Não,Greenpeace,Desfavorável,Pouco relevante,JOÃO RODRIGUES
MPV 688/2015,10/11/15,PSD,Joaquim Passarinho,PA,Sim,Greenpeace,Desfavorável,Pouco relevante,JOAQUIM PASSARINHO
MPV 688/2015,10/11/15,PSD,José Carlos Araújo,BA,Sim,Greenpeace,Desfavorável,Pouco relevante,JOSÉ CARLOS ARAÚJO
MPV 688/2015,10/11/15,PSD,José Nunes,BA,Sim,Greenpeace,Desfavorável,Pouco relevante,JOSÉ NUNES
MPV 688/2015,10/11/15,PSD,Júlio Cesar,PI,Sim,Greenpeace,Desfavorável,Pouco relevante,JÚLIO CESAR
MPV 688/2015,10/11/15,PSD,Marcos Montes,MG,Sim,Greenpeace,Desfavorável,Pouco relevante,MARCOS MONTES
MPV 688/2015,10/11/15,PSD,Paulo Magalhães,BA,Sim,Greenpeace,Desfavorável,Pouco relevante,PAULO MAGALHÃES
MPV 688/2015,10/11/15,PSD,Ricardo Izar,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,RICARDO IZAR
MPV 688/2015,10/11/15,PSD,Sérgio Brito,BA,Sim,Greenpeace,Desfavorável,Pouco relevante,SÉRGIO BRITO
MPV 688/2015,10/11/15,PSD,Silas Câmara,AM,Sim,Greenpeace,Desfavorável,Pouco relevante,SILAS CÂMARA
MPV 688/2015,10/11/15,PSD,Sóstenes Cavalcante,RJ,Não,Greenpeace,Desfavorável,Pouco relevante,SÓSTENES CAVALCANTE
MPV 688/2015,10/11/15,PSDB,Alexandre Baldy,GO,Não,Greenpeace,Desfavorável,Pouco relevante,ALEXANDRE BALDY
MPV 688/2015,10/11/15,PSDB,Alfredo Kaefer,PR,Não,Greenpeace,Desfavorável,Pouco relevante,ALFREDO KAEFER
MPV 688/2015,10/11/15,PSDB,Antonio Imbassahy,BA,Não,Greenpeace,Desfavorável,Pouco relevante,ANTONIO IMBASSAHY
MPV 688/2015,10/11/15,PSDB,Arthur Virgílio Bisneto,AM,Não,Greenpeace,Desfavorável,Pouco relevante,ARTHUR VIRGÍLIO BISNETO
MPV 688/2015,10/11/15,PSDB,Betinho Gomes,PE,Não,Greenpeace,Desfavorável,Pouco relevante,BETINHO GOMES
MPV 688/2015,10/11/15,PSDB,Bonifácio de Andrada,MG,Não,Greenpeace,Desfavorável,Pouco relevante,BONIFÁCIO DE ANDRADA
MPV 688/2015,10/11/15,PSDB,Bruno Araújo,PE,Não,Greenpeace,Desfavorável,Pouco relevante,BRUNO ARAÚJO
MPV 688/2015,10/11/15,PSDB,Bruno Covas,SP,Não,Greenpeace,Desfavorável,Pouco relevante,BRUNO COVAS
MPV 688/2015,10/11/15,PSDB,Célio Silveira,GO,Não,Greenpeace,Desfavorável,Pouco relevante,CÉLIO SILVEIRA
MPV 688/2015,10/11/15,PSDB,Daniel Coelho,PE,Não,Greenpeace,Desfavorável,Pouco relevante,DANIEL COELHO
MPV 688/2015,10/11/15,PSDB,Delegado Waldir,GO,Não,Greenpeace,Desfavorável,Pouco relevante,DELEGADO WALDIR
MPV 688/2015,10/11/15,PSDB,Domingos Sávio,MG,Não,Greenpeace,Desfavorável,Pouco relevante,DOMINGOS SÁVIO
MPV 688/2015,10/11/15,PSDB,Eduardo Barbosa,MG,Não,Greenpeace,Desfavorável,Pouco relevante,EDUARDO BARBOSA
MPV 688/2015,10/11/15,PSDB,Eduardo Cury,SP,Não,Greenpeace,Desfavorável,Pouco relevante,EDUARDO CURY
MPV 688/2015,10/11/15,PSDB,Fábio Sousa,GO,Não,Greenpeace,Desfavorável,Pouco relevante,FÁBIO SOUSA
MPV 688/2015,10/11/15,PSDB,Geovania de Sá,SC,Não,Greenpeace,Desfavorável,Pouco relevante,GEOVANIA DE SÁ
MPV 688/2015,10/11/15,PSDB,Giuseppe Vecci,GO,Não,Greenpeace,Desfavorável,Pouco relevante,GIUSEPPE VECCI
MPV 688/2015,10/11/15,PSDB,Izalci,DF,Não,Greenpeace,Desfavorável,Pouco relevante,IZALCI
MPV 688/2015,10/11/15,PSDB,João Campos,GO,Não,Greenpeace,Desfavorável,Pouco relevante,JOÃO CAMPOS
MPV 688/2015,10/11/15,PSDB,João Castelo,MA,Não,Greenpeace,Desfavorável,Pouco relevante,JOÃO CASTELO
MPV 688/2015,10/11/15,PSDB,João Gualberto,BA,Não,Greenpeace,Desfavorável,Pouco relevante,JOÃO GUALBERTO
MPV 688/2015,10/11/15,PSDB,João Paulo Papa,SP,Não,Greenpeace,Desfavorável,Pouco relevante,JOÃO PAULO PAPA
MPV 688/2015,10/11/15,PSDB,Jutahy Junior,BA,Não,Greenpeace,Desfavorável,Pouco relevante,JUTAHY JUNIOR
MPV 688/2015,10/11/15,PSDB,Lobbe Neto,SP,Não,Greenpeace,Desfavorável,Pouco relevante,LOBBE NETO
MPV 688/2015,10/11/15,PSDB,Luiz Carlos Hauly,PR,Não,Greenpeace,Desfavorável,Pouco relevante,LUIZ CARLOS HAULY
MPV 688/2015,10/11/15,PSDB,Mara Gabrilli,SP,Não,Greenpeace,Desfavorável,Pouco relevante,MARA GABRILLI
MPV 688/2015,10/11/15,PSDB,Marcus Pestana,MG,Não,Greenpeace,Desfavorável,Pouco relevante,MARCUS PESTANA
MPV 688/2015,10/11/15,PSDB,Mariana Carvalho,RO,Não,Greenpeace,Desfavorável,Pouco relevante,MARIANA CARVALHO
MPV 688/2015,10/11/15,PSDB,Max Filho,ES,Não,Greenpeace,Desfavorável,Pouco relevante,MAX FILHO
MPV 688/2015,10/11/15,PSDB,Miguel Haddad,SP,Não,Greenpeace,Desfavorável,Pouco relevante,MIGUEL HADDAD
MPV 688/2015,10/11/15,PSDB,Nelson Marchezan Junior,RS,Não,Greenpeace,Desfavorável,Pouco relevante,NELSON MARCHEZAN JUNIOR
MPV 688/2015,10/11/15,PSDB,Nilson Leitão,MT,Não,Greenpeace,Desfavorável,Pouco relevante,NILSON LEITÃO
MPV 688/2015,10/11/15,PSDB,Nilson Pinto,PA,Não,Greenpeace,Desfavorável,Pouco relevante,NILSON PINTO
MPV 688/2015,10/11/15,PSDB,Otavio Leite,RJ,Não,Greenpeace,Desfavorável,Pouco relevante,OTAVIO LEITE
MPV 688/2015,10/11/15,PSDB,Paulo Abi-Ackel,MG,Não,Greenpeace,Desfavorável,Pouco relevante,PAULO ABI-ACKEL
MPV 688/2015,10/11/15,PSDB,Pedro Cunha Lima,PB,Não,Greenpeace,Desfavorável,Pouco relevante,PEDRO CUNHA LIMA
MPV 688/2015,10/11/15,PSDB,Pedro Vilela,AL,Não,Greenpeace,Desfavorável,Pouco relevante,PEDRO VILELA
MPV 688/2015,10/11/15,PSDB,Raimundo Gomes de Matos,CE,Não,Greenpeace,Desfavorável,Pouco relevante,RAIMUNDO GOMES DE MATOS
MPV 688/2015,10/11/15,PSDB,Ricardo Tripoli,SP,Não,Greenpeace,Desfavorável,Pouco relevante,RICARDO TRIPOLI
MPV 688/2015,10/11/15,PSDB,Rocha,AC,Não,Greenpeace,Desfavorável,Pouco relevante,ROCHA
MPV 688/2015,10/11/15,PSDB,Rodrigo de Castro,MG,Não,Greenpeace,Desfavorável,Pouco relevante,RODRIGO DE CASTRO
MPV 688/2015,10/11/15,PSDB,Rogério Marinho,RN,Não,Greenpeace,Desfavorável,Pouco relevante,ROGÉRIO MARINHO
MPV 688/2015,10/11/15,PSDB,Rossoni,PR,Não,Greenpeace,Desfavorável,Pouco relevante,ROSSONI
MPV 688/2015,10/11/15,PSDB,Samuel Moreira,SP,Não,Greenpeace,Desfavorável,Pouco relevante,SAMUEL MOREIRA
MPV 688/2015,10/11/15,PSDB,Silvio Torres,SP,Não,Greenpeace,Desfavorável,Pouco relevante,SILVIO TORRES
MPV 688/2015,10/11/15,PSDB,Vanderlei Macris,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,VANDERLEI MACRIS
MPV 688/2015,10/11/15,PSDC,Aluisio Mendes,MA,Sim,Greenpeace,Desfavorável,Pouco relevante,ALUISIO MENDES
MPV 688/2015,10/11/15,PSDC,Luiz Carlos Ramos,RJ,Não,Greenpeace,Desfavorável,Pouco relevante,LUIZ CARLOS RAMOS
MPV 688/2015,10/11/15,PSL,Macedo,CE,Sim,Greenpeace,Desfavorável,Pouco relevante,MACEDO
MPV 688/2015,10/11/15,PSOL,Chico Alencar,RJ,Não,Greenpeace,Desfavorável,Pouco relevante,CHICO ALENCAR
MPV 688/2015,10/11/15,PSOL,Edmilson Rodrigues,PA,Não,Greenpeace,Desfavorável,Pouco relevante,EDMILSON RODRIGUES
MPV 688/2015,10/11/15,PSOL,Glauber Braga,RJ,Não,Greenpeace,Desfavorável,Pouco relevante,GLAUBER BRAGA
MPV 688/2015,10/11/15,PSOL,Ivan Valente,SP,Não,Greenpeace,Desfavorável,Pouco relevante,IVAN VALENTE
MPV 688/2015,10/11/15,PT,Adelmo Carneiro Leão,MG,Sim,Greenpeace,Desfavorável,Pouco relevante,ADELMO CARNEIRO LEÃO
MPV 688/2015,10/11/15,PT,Afonso Florence,BA,Sim,Greenpeace,Desfavorável,Pouco relevante,AFONSO FLORENCE
MPV 688/2015,10/11/15,PT,Ana Perugini,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,ANA PERUGINI
MPV 688/2015,10/11/15,PT,Andres Sanchez,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,ANDRES SANCHEZ
MPV 688/2015,10/11/15,PT,Angelim,AC,Sim,Greenpeace,Desfavorável,Pouco relevante,ANGELIM
MPV 688/2015,10/11/15,PT,Arlindo Chinaglia,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,ARLINDO CHINAGLIA
MPV 688/2015,10/11/15,PT,Assis Carvalho,PI,Sim,Greenpeace,Desfavorável,Pouco relevante,ASSIS CARVALHO
MPV 688/2015,10/11/15,PT,Assis do Couto,PR,Sim,Greenpeace,Desfavorável,Pouco relevante,ASSIS DO COUTO
MPV 688/2015,10/11/15,PT,Benedita da Silva,RJ,Sim,Greenpeace,Desfavorável,Pouco relevante,BENEDITA DA SILVA
MPV 688/2015,10/11/15,PT,Beto Faro,PA,Sim,Greenpeace,Desfavorável,Pouco relevante,BETO FARO
MPV 688/2015,10/11/15,PT,Bohn Gass,RS,Sim,Greenpeace,Desfavorável,Pouco relevante,BOHN GASS
MPV 688/2015,10/11/15,PT,Caetano,BA,Sim,Greenpeace,Desfavorável,Pouco relevante,CAETANO
MPV 688/2015,10/11/15,PT,Carlos Zarattini,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,CARLOS ZARATTINI
MPV 688/2015,10/11/15,PT,Chico D Angelo,RJ,Sim,Greenpeace,Desfavorável,Pouco relevante,CHICO D ANGELO
MPV 688/2015,10/11/15,PT,Décio Lima,SC,Sim,Greenpeace,Desfavorável,Pouco relevante,DÉCIO LIMA
MPV 688/2015,10/11/15,PT,Enio Verri,PR,Sim,Greenpeace,Desfavorável,Pouco relevante,ENIO VERRI
MPV 688/2015,10/11/15,PT,Erika Kokay,DF,Sim,Greenpeace,Desfavorável,Pouco relevante,ERIKA KOKAY
MPV 688/2015,10/11/15,PT,Gabriel Guimarães,MG,Sim,Greenpeace,Desfavorável,Pouco relevante,GABRIEL GUIMARÃES
MPV 688/2015,10/11/15,PT,Givaldo Vieira,ES,Sim,Greenpeace,Desfavorável,Pouco relevante,GIVALDO VIEIRA
MPV 688/2015,10/11/15,PT,Helder Salomão,ES,Sim,Greenpeace,Desfavorável,Pouco relevante,HELDER SALOMÃO
MPV 688/2015,10/11/15,PT,Henrique Fontana,RS,Sim,Greenpeace,Desfavorável,Pouco relevante,HENRIQUE FONTANA
MPV 688/2015,10/11/15,PT,João Daniel,SE,Sim,Greenpeace,Desfavorável,Pouco relevante,JOÃO DANIEL
MPV 688/2015,10/11/15,PT,Jorge Solla,BA,Sim,Greenpeace,Desfavorável,Pouco relevante,JORGE SOLLA
MPV 688/2015,10/11/15,PT,José Guimarães,CE,Sim,Greenpeace,Desfavorável,Pouco relevante,JOSÉ GUIMARÃES
MPV 688/2015,10/11/15,PT,José Mentor,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,JOSÉ MENTOR
MPV 688/2015,10/11/15,PT,Leo de Brito,AC,Sim,Greenpeace,Desfavorável,Pouco relevante,LEO DE BRITO
MPV 688/2015,10/11/15,PT,Luiz Couto,PB,Sim,Greenpeace,Desfavorável,Pouco relevante,LUIZ COUTO
MPV 688/2015,10/11/15,PT,Luiz Sérgio,RJ,Sim,Greenpeace,Desfavorável,Pouco relevante,LUIZ SÉRGIO
MPV 688/2015,10/11/15,PT,Luizianne Lins,CE,Abstenção,Greenpeace,Desfavorável,Pouco relevante,LUIZIANNE LINS
MPV 688/2015,10/11/15,PT,Marco Maia,RS,Sim,Greenpeace,Desfavorável,Pouco relevante,MARCO MAIA
MPV 688/2015,10/11/15,PT,Marcon,RS,Sim,Greenpeace,Desfavorável,Pouco relevante,MARCON
MPV 688/2015,10/11/15,PT,Margarida Salomão,MG,Sim,Greenpeace,Desfavorável,Pouco relevante,MARGARIDA SALOMÃO
MPV 688/2015,10/11/15,PT,Maria do Rosário,RS,Sim,Greenpeace,Desfavorável,Pouco relevante,MARIA DO ROSÁRIO
MPV 688/2015,10/11/15,PT,Moema Gramacho,BA,Sim,Greenpeace,Desfavorável,Pouco relevante,MOEMA GRAMACHO
MPV 688/2015,10/11/15,PT,Nilto Tatto,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,NILTO TATTO
MPV 688/2015,10/11/15,PT,Odorico Monteiro,CE,Sim,Greenpeace,Desfavorável,Pouco relevante,ODORICO MONTEIRO
MPV 688/2015,10/11/15,PT,Padre João,MG,Sim,Greenpeace,Desfavorável,Pouco relevante,PADRE JOÃO
MPV 688/2015,10/11/15,PT,Paulão,AL,Sim,Greenpeace,Desfavorável,Pouco relevante,PAULÃO
MPV 688/2015,10/11/15,PT,Paulo Pimenta,RS,Sim,Greenpeace,Desfavorável,Pouco relevante,PAULO PIMENTA
MPV 688/2015,10/11/15,PT,Paulo Teixeira,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,PAULO TEIXEIRA
MPV 688/2015,10/11/15,PT,Pedro Uczai,SC,Sim,Greenpeace,Desfavorável,Pouco relevante,PEDRO UCZAI
MPV 688/2015,10/11/15,PT,Pepe Vargas,RS,Sim,Greenpeace,Desfavorável,Pouco relevante,PEPE VARGAS
MPV 688/2015,10/11/15,PT,Professora Marcivania,AP,Sim,Greenpeace,Desfavorável,Pouco relevante,PROFESSORA MARCIVANIA
MPV 688/2015,10/11/15,PT,Reginaldo Lopes,MG,Sim,Greenpeace,Desfavorável,Pouco relevante,REGINALDO LOPES
MPV 688/2015,10/11/15,PT,Ságuas Moraes,MT,Sim,Greenpeace,Desfavorável,Pouco relevante,SÁGUAS MORAES
MPV 688/2015,10/11/15,PT,Sibá Machado,AC,Sim,Greenpeace,Desfavorável,Pouco relevante,SIBÁ MACHADO
MPV 688/2015,10/11/15,PT,Toninho Wandscheer,PR,Sim,Greenpeace,Desfavorável,Pouco relevante,TONINHO WANDSCHEER
MPV 688/2015,10/11/15,PT,Valmir Assunção,BA,Sim,Greenpeace,Desfavorável,Pouco relevante,VALMIR ASSUNÇÃO
MPV 688/2015,10/11/15,PT,Valmir Prascidelli,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,VALMIR PRASCIDELLI
MPV 688/2015,10/11/15,PT,Vander Loubet,MS,Não,Greenpeace,Desfavorável,Pouco relevante,VANDER LOUBET
MPV 688/2015,10/11/15,PT,Vicentinho,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,VICENTINHO
MPV 688/2015,10/11/15,PT,Wadih Damous,RJ,Sim,Greenpeace,Desfavorável,Pouco relevante,WADIH DAMOUS
MPV 688/2015,10/11/15,PT,Waldenor Pereira,BA,Sim,Greenpeace,Desfavorável,Pouco relevante,WALDENOR PEREIRA
MPV 688/2015,10/11/15,PT,Weliton Prado,MG,Não,Greenpeace,Desfavorável,Pouco relevante,WELITON PRADO
MPV 688/2015,10/11/15,PT,Zé Carlos,MA,Sim,Greenpeace,Desfavorável,Pouco relevante,ZÉ CARLOS
MPV 688/2015,10/11/15,PT,Zé Geraldo,PA,Sim,Greenpeace,Desfavorável,Pouco relevante,ZÉ GERALDO
MPV 688/2015,10/11/15,PT,Zeca Dirceu,PR,Sim,Greenpeace,Desfavorável,Pouco relevante,ZECA DIRCEU
MPV 688/2015,10/11/15,PT,Zeca do Pt,MS,Sim,Greenpeace,Desfavorável,Pouco relevante,ZECA DO PT
MPV 688/2015,10/11/15,PTB,Adalberto Cavalcanti,PE,Sim,Greenpeace,Desfavorável,Pouco relevante,ADALBERTO CAVALCANTI
MPV 688/2015,10/11/15,PTB,Adelson Barreto,SE,Não,Greenpeace,Desfavorável,Pouco relevante,ADELSON BARRETO
MPV 688/2015,10/11/15,PTB,Antonio Brito,BA,Sim,Greenpeace,Desfavorável,Pouco relevante,ANTONIO BRITO
MPV 688/2015,10/11/15,PTB,Arnaldo Faria de Sá,SP,Não,Greenpeace,Desfavorável,Pouco relevante,ARNALDO FARIA DE SÁ
MPV 688/2015,10/11/15,PTB,Arnon Bezerra,CE,Sim,Greenpeace,Desfavorável,Pouco relevante,ARNON BEZERRA
MPV 688/2015,10/11/15,PTB,Cristiane Brasil,RJ,Não,Greenpeace,Desfavorável,Pouco relevante,CRISTIANE BRASIL
MPV 688/2015,10/11/15,PTB,Deley,RJ,Sim,Greenpeace,Desfavorável,Pouco relevante,DELEY
MPV 688/2015,10/11/15,PTB,Eros Biondini,MG,Não,Greenpeace,Desfavorável,Pouco relevante,EROS BIONDINI
MPV 688/2015,10/11/15,PTB,Jorge Côrte Real,PE,Sim,Greenpeace,Desfavorável,Pouco relevante,JORGE CÔRTE REAL
MPV 688/2015,10/11/15,PTB,Josué Bengtson,PA,Sim,Greenpeace,Desfavorável,Pouco relevante,JOSUÉ BENGTSON
MPV 688/2015,10/11/15,PTB,Luiz Carlos Busato,RS,Sim,Greenpeace,Desfavorável,Pouco relevante,LUIZ CARLOS BUSATO
MPV 688/2015,10/11/15,PTB,Nelson Marquezelli,SP,Sim,Greenpeace,Desfavorável,Pouco relevante,NELSON MARQUEZELLI
MPV 688/2015,10/11/15,PTB,Nilton Capixaba,RO,Sim,Greenpeace,Desfavorável,Pouco relevante,NILTON CAPIXABA
MPV 688/2015,10/11/15,PTB,Pedro Fernandes,MA,Sim,Greenpeace,Desfavorável,Pouco relevante,PEDRO FERNANDES
MPV 688/2015,10/11/15,PTB,Ricardo Teobaldo,PE,Sim,Greenpeace,Desfavorável,Pouco relevante,RICARDO TEOBALDO
MPV 688/2015,10/11/15,PTB,Ronaldo Nogueira,RS,Sim,Greenpeace,Desfavorável,Pouco relevante,RONALDO NOGUEIRA
MPV 688/2015,10/11/15,PTB,Sérgio Moraes,RS,Não,Greenpeace,Desfavorável,Pouco relevante,SÉRGIO MORAES
MPV 688/2015,10/11/15,PTB,Wilson Filho,PB,Sim,Greenpeace,Desfavorável,Pouco relevante,WILSON FILHO
MPV 688/2015,10/11/15,PTB,Zeca Cavalcanti,PE,Sim,Greenpeace,Desfavorável,Pouco relevante,ZECA CAVALCANTI
MPV 688/2015,10/11/15,PTC,Brunny,MG,Não,Greenpeace,Desfavorável,Pouco relevante,BRUNNY
